validation_scheme,year,spatial_fold,budget,domain,weighting,strategy,n_seeds,mean_bias,sd_bias,mean_mae,mean_rmse
whole_blocks_latitude_cap,2014,2,5000,global,spherical_cell_area,historical_density,20,-0.5113530096322296,0.6580369515038366,16.278266882905257,33.08675907432173
whole_blocks_latitude_cap,2014,2,5000,global,spherical_cell_area,random,20,-0.10594757220289405,0.6342492498254896,13.811317527536747,30.166515501902346
whole_blocks_latitude_cap,2014,2,5000,global,spherical_cell_area,spatial_coverage,20,-0.4587249152275815,0.6286545091238149,13.351221877442683,28.44865446087915
whole_blocks_latitude_cap,2014,2,5000,south_of_60n,equal_cell,historical_density,20,-1.71103304040364,0.7164462821573166,16.618872370002443,33.817464485001366
whole_blocks_latitude_cap,2014,2,5000,south_of_60n,equal_cell,random,20,-0.3728112781654483,0.7684545211556961,14.054120462491346,30.60117535716327
whole_blocks_latitude_cap,2014,2,5000,south_of_60n,equal_cell,spatial_coverage,20,-0.8363120637863771,0.7007292078255377,13.438684839726822,28.367807144607617
whole_blocks_latitude_cap,2014,2,5000,south_of_60n,spherical_cell_area,historical_density,20,-0.5113530096322296,0.6580369515038366,16.278266882905257,33.08675907432173
whole_blocks_latitude_cap,2014,2,5000,south_of_60n,spherical_cell_area,random,20,-0.10594757220289405,0.6342492498254896,13.811317527536747,30.166515501902346
whole_blocks_latitude_cap,2014,2,5000,south_of_60n,spherical_cell_area,spatial_coverage,20,-0.4587249152275815,0.6286545091238149,13.351221877442683,28.44865446087915
whole_blocks_latitude_cap,2014,3,5000,global,equal_cell,historical_density,20,-2.122282238177483,0.533492986240276,14.11583902839896,28.66109749418684
whole_blocks_latitude_cap,2014,3,5000,global,equal_cell,random,20,-0.42337870661210164,0.2717060093268712,11.490858493439715,23.984143404031318
whole_blocks_latitude_cap,2014,3,5000,global,equal_cell,spatial_coverage,20,-0.8704431402804638,0.31135227575795915,11.198798050598292,21.798459357161686
whole_blocks_latitude_cap,2014,3,5000,global,spherical_cell_area,historical_density,20,-1.726392680319599,0.5361432129361184,13.87510757441937,26.909372216005927
whole_blocks_latitude_cap,2014,3,5000,global,spherical_cell_area,random,20,-0.5501822399745138,0.26958677152247373,11.44979128074463,22.84461953417385
whole_blocks_latitude_cap,2014,3,5000,global,spherical_cell_area,spatial_coverage,20,-0.9193265080484103,0.29175129095760743,11.175326700913374,20.876430836161912
whole_blocks_latitude_cap,2014,3,5000,south_of_60n,equal_cell,historical_density,20,-2.122282238177483,0.533492986240276,14.11583902839896,28.66109749418684
whole_blocks_latitude_cap,2014,3,5000,south_of_60n,equal_cell,random,20,-0.42337870661210164,0.2717060093268712,11.490858493439715,23.984143404031318
whole_blocks_latitude_cap,2014,3,5000,south_of_60n,equal_cell,spatial_coverage,20,-0.8704431402804638,0.31135227575795915,11.198798050598292,21.798459357161686
whole_blocks_latitude_cap,2014,3,5000,south_of_60n,spherical_cell_area,historical_density,20,-1.726392680319599,0.5361432129361184,13.87510757441937,26.909372216005927
whole_blocks_latitude_cap,2014,3,5000,south_of_60n,spherical_cell_area,random,20,-0.5501822399745138,0.26958677152247373,11.44979128074463,22.84461953417385
whole_blocks_latitude_cap,2014,3,5000,south_of_60n,spherical_cell_area,spatial_coverage,20,-0.9193265080484103,0.29175129095760743,11.175326700913374,20.876430836161912
whole_blocks_latitude_cap,2014,4,5000,global,equal_cell,historical_density,20,-1.7487515961963744,0.2741603653608404,13.836240706141933,23.363285548304752
whole_blocks_latitude_cap,2014,4,5000,global,equal_cell,random,20,-1.0095824993354172,0.3500567577561685,11.932697695420876,21.120186037141355
whole_blocks_latitude_cap,2014,4,5000,global,equal_cell,spatial_coverage,20,-1.3279269429739031,0.4440096533953797,12.118489394254384,20.587996350150732
whole_blocks_latitude_cap,2014,4,5000,global,spherical_cell_area,historical_density,20,-1.7836547899318784,0.26718471175101116,13.70014760162348,23.978267880409838
whole_blocks_latitude_cap,2014,4,5000,global,spherical_cell_area,random,20,-1.538380999765594,0.345311388903919,11.83719542955988,21.548499179549054
whole_blocks_latitude_cap,2014,4,5000,global,spherical_cell_area,spatial_coverage,20,-1.6937552537955285,0.3966523704275633,12.112847328292952,21.10898919393735
whole_blocks_latitude_cap,2014,4,5000,south_of_60n,equal_cell,historical_density,20,-1.7487515961963744,0.2741603653608404,13.836240706141933,23.363285548304752
whole_blocks_latitude_cap,2014,4,5000,south_of_60n,equal_cell,random,20,-1.0095824993354172,0.3500567577561685,11.932697695420876,21.120186037141355
whole_blocks_latitude_cap,2014,4,5000,south_of_60n,equal_cell,spatial_coverage,20,-1.3279269429739031,0.4440096533953797,12.118489394254384,20.587996350150732
whole_blocks_latitude_cap,2014,4,5000,south_of_60n,spherical_cell_area,historical_density,20,-1.7836547899318784,0.26718471175101116,13.70014760162348,23.978267880409838
whole_blocks_latitude_cap,2014,4,5000,south_of_60n,spherical_cell_area,random,20,-1.538380999765594,0.345311388903919,11.83719542955988,21.548499179549054
whole_blocks_latitude_cap,2014,4,5000,south_of_60n,spherical_cell_area,spatial_coverage,20,-1.6937552537955285,0.3966523704275633,12.112847328292952,21.10898919393735
