year,validation_scheme,spatial_fold,budget,seed,strategy,domain,weighting,n_evaluation,bias,mae,rmse,latitude_cutoff_degrees_north
2005,hidden_cells_latitude_cap,-1,5000,14,random,global,equal_cell,86916,0.3487351118939033,9.674010290892468,24.378835191624024,60.0
2005,hidden_cells_latitude_cap,-1,5000,14,random,global,spherical_cell_area,86916,0.40723243705645,9.318246712139697,22.71982275082635,60.0
2005,hidden_cells_latitude_cap,-1,5000,14,random,south_of_60n,equal_cell,86916,0.3487351118939033,9.674010290892468,24.378835191624024,60.0
2005,hidden_cells_latitude_cap,-1,5000,14,random,south_of_60n,spherical_cell_area,86916,0.40723243705645,9.318246712139697,22.71982275082635,60.0
2005,hidden_cells_latitude_cap,-1,5000,14,historical_density,global,equal_cell,86916,-1.006002623182752,11.89153527455682,28.43996862812402,60.0
2005,hidden_cells_latitude_cap,-1,5000,14,historical_density,global,spherical_cell_area,86916,-0.7249269792571974,11.386606555162734,26.49055078827165,60.0
2005,hidden_cells_latitude_cap,-1,5000,14,historical_density,south_of_60n,equal_cell,86916,-1.006002623182752,11.89153527455682,28.43996862812402,60.0
2005,hidden_cells_latitude_cap,-1,5000,14,historical_density,south_of_60n,spherical_cell_area,86916,-0.7249269792571974,11.386606555162734,26.49055078827165,60.0
2005,hidden_cells_latitude_cap,-1,5000,14,spatial_coverage,global,equal_cell,86916,-0.1271306823160211,9.725734944180576,21.76266728193116,60.0
2005,hidden_cells_latitude_cap,-1,5000,14,spatial_coverage,global,spherical_cell_area,86916,-0.0676822480226045,9.42628742091117,20.518299706645823,60.0
2005,hidden_cells_latitude_cap,-1,5000,14,spatial_coverage,south_of_60n,equal_cell,86916,-0.1271306823160211,9.725734944180576,21.76266728193116,60.0
2005,hidden_cells_latitude_cap,-1,5000,14,spatial_coverage,south_of_60n,spherical_cell_area,86916,-0.0676822480226045,9.42628742091117,20.518299706645823,60.0
2005,hidden_cells_latitude_cap,-1,5000,15,random,global,equal_cell,86916,0.3999196893387007,9.684282608075003,23.274014268232573,60.0
2005,hidden_cells_latitude_cap,-1,5000,15,random,global,spherical_cell_area,86916,0.4456744073055664,9.345855703039188,21.941126401829468,60.0
2005,hidden_cells_latitude_cap,-1,5000,15,random,south_of_60n,equal_cell,86916,0.3999196893387007,9.684282608075003,23.274014268232573,60.0
