year,spatial_fold,evaluation_domain,budget,comparison,metric,n_seeds,mean_difference,sd_difference,seed_bootstrap_low,seed_bootstrap_high,fraction_difference_below_zero
2005,4,all,5000,historical_density_minus_random,median_absolute_error,5,2.0357958225158086,0.3927095350726767,1.729244462021353,2.3124442206496214,0.0
2005,4,all,5000,historical_density_minus_random,p95_absolute_error,5,24.44182918555166,3.7066564919463674,21.566527307929018,27.31713106317431,0.0
2005,4,all,5000,historical_density_minus_random,p99_absolute_error,5,43.175470446476005,7.930864413057315,37.74944128268722,49.931524116560276,0.0
2005,4,all,5000,historical_density_minus_random,rmse,5,9.660771017788297,1.3656414659120684,8.583837577144735,10.73770445843186,0.0
2005,4,all,5000,spatial_coverage_minus_random,mae,5,1.223690043423354,0.37910825197081605,0.9896271301172022,1.551054647954686,0.0
2005,4,all,5000,spatial_coverage_minus_random,median_absolute_error,5,0.7828472560108419,0.3002983896953589,0.5572740084820108,1.0210917787949314,0.0
2005,4,all,5000,spatial_coverage_minus_random,p95_absolute_error,5,2.783582196792439,1.0333776715415368,1.99832142146968,3.5688429721151977,0.0
2005,4,all,5000,spatial_coverage_minus_random,p99_absolute_error,5,4.865457103986808,2.9396387251070655,2.5163408236959923,7.079430906084099,0.0
2005,4,all,5000,spatial_coverage_minus_random,rmse,5,3.551265096813588,3.6340498275182127,0.9983622777316192,6.661130824655503,0.0
2005,4,spco2_le_threshold,1000,historical_density_minus_random,mae,5,4.588640818579079,1.6969980518950165,3.1011118324802824,5.815104476584873,0.0
2005,4,spco2_le_threshold,1000,historical_density_minus_random,median_absolute_error,5,2.3328114746715416,0.7670893452997397,1.6677239609037884,2.8563911212204083,0.0
2005,4,spco2_le_threshold,1000,historical_density_minus_random,p95_absolute_error,5,19.793994566309216,8.898305100234948,12.437951724422017,26.28838085536223,0.0
2005,4,spco2_le_threshold,1000,historical_density_minus_random,p99_absolute_error,5,38.264576986542934,20.264692373347728,22.154305075827324,53.56587118958969,0.0
2005,4,spco2_le_threshold,1000,historical_density_minus_random,rmse,5,8.876445125553508,3.470092175570676,5.901737253951405,11.50559188583579,0.0
2005,4,spco2_le_threshold,1000,spatial_coverage_minus_random,mae,5,1.8013332823618273,1.3076222846906542,0.8200155005580203,2.8098957916269898,0.0
2005,4,spco2_le_threshold,1000,spatial_coverage_minus_random,median_absolute_error,5,1.0878953941641505,0.6559969345627359,0.549758702744181,1.576224085266216,0.0
2005,4,spco2_le_threshold,1000,spatial_coverage_minus_random,p95_absolute_error,5,5.545157491112924,3.918969694951541,2.7453507652199063,8.93042940416689,0.0
