year,spatial_fold,strategy,budget,seed,month,selected_count,selected_fraction,candidate_fraction,equal_month_fraction
2005,3,spatial_coverage,5000,0,11,430,0.086,0.08333333333333333,0.08333333333333333
2005,3,spatial_coverage,5000,0,12,388,0.0776,0.08333333333333333,0.08333333333333333
2005,3,random,1000,1,1,69,0.069,0.08333333333333333,0.08333333333333333
2005,3,random,1000,1,2,89,0.089,0.08333333333333333,0.08333333333333333
2005,3,random,1000,1,3,71,0.071,0.08333333333333333,0.08333333333333333
2005,3,random,1000,1,4,83,0.083,0.08333333333333333,0.08333333333333333
2005,3,random,1000,1,5,91,0.091,0.08333333333333333,0.08333333333333333
2005,3,random,1000,1,6,68,0.068,0.08333333333333333,0.08333333333333333
2005,3,random,1000,1,7,75,0.075,0.08333333333333333,0.08333333333333333
2005,3,random,1000,1,8,85,0.085,0.08333333333333333,0.08333333333333333
2005,3,random,1000,1,9,90,0.09,0.08333333333333333,0.08333333333333333
2005,3,random,1000,1,10,101,0.101,0.08333333333333333,0.08333333333333333
2005,3,random,1000,1,11,82,0.082,0.08333333333333333,0.08333333333333333
2005,3,random,1000,1,12,96,0.096,0.08333333333333333,0.08333333333333333
2005,3,random,5000,1,1,411,0.0822,0.08333333333333333,0.08333333333333333
2005,3,random,5000,1,2,383,0.0766,0.08333333333333333,0.08333333333333333
2005,3,random,5000,1,3,407,0.0814,0.08333333333333333,0.08333333333333333
2005,3,random,5000,1,4,408,0.0816,0.08333333333333333,0.08333333333333333
2005,3,random,5000,1,5,432,0.0864,0.08333333333333333,0.08333333333333333
2005,3,random,5000,1,6,404,0.0808,0.08333333333333333,0.08333333333333333
2005,3,random,5000,1,7,394,0.0788,0.08333333333333333,0.08333333333333333
2005,3,random,5000,1,8,417,0.0834,0.08333333333333333,0.08333333333333333
2005,3,random,5000,1,9,459,0.0918,0.08333333333333333,0.08333333333333333
2005,3,random,5000,1,10,436,0.0872,0.08333333333333333,0.08333333333333333
2005,3,random,5000,1,11,412,0.0824,0.08333333333333333,0.08333333333333333
2005,3,random,5000,1,12,437,0.0874,0.08333333333333333,0.08333333333333333
2005,3,historical_density,1000,1,1,84,0.084,0.08333333333333333,0.08333333333333333
2005,3,historical_density,1000,1,2,71,0.071,0.08333333333333333,0.08333333333333333
2005,3,historical_density,1000,1,3,77,0.077,0.08333333333333333,0.08333333333333333
2005,3,historical_density,1000,1,4,76,0.076,0.08333333333333333,0.08333333333333333
2005,3,historical_density,1000,1,5,97,0.097,0.08333333333333333,0.08333333333333333
2005,3,historical_density,1000,1,6,77,0.077,0.08333333333333333,0.08333333333333333
2005,3,historical_density,1000,1,7,80,0.08,0.08333333333333333,0.08333333333333333
2005,3,historical_density,1000,1,8,69,0.069,0.08333333333333333,0.08333333333333333
2005,3,historical_density,1000,1,9,87,0.087,0.08333333333333333,0.08333333333333333
2005,3,historical_density,1000,1,10,100,0.1,0.08333333333333333,0.08333333333333333
2005,3,historical_density,1000,1,11,109,0.109,0.08333333333333333,0.08333333333333333
2005,3,historical_density,1000,1,12,73,0.073,0.08333333333333333,0.08333333333333333
2005,3,historical_density,5000,1,1,386,0.0772,0.08333333333333333,0.08333333333333333
2005,3,historical_density,5000,1,2,444,0.0888,0.08333333333333333,0.08333333333333333
2005,3,historical_density,5000,1,3,408,0.0816,0.08333333333333333,0.08333333333333333
2005,3,historical_density,5000,1,4,349,0.0698,0.08333333333333333,0.08333333333333333
2005,3,historical_density,5000,1,5,459,0.0918,0.08333333333333333,0.08333333333333333
2005,3,historical_density,5000,1,6,383,0.0766,0.08333333333333333,0.08333333333333333
2005,3,historical_density,5000,1,7,407,0.0814,0.08333333333333333,0.08333333333333333
2005,3,historical_density,5000,1,8,361,0.0722,0.08333333333333333,0.08333333333333333
2005,3,historical_density,5000,1,9,420,0.084,0.08333333333333333,0.08333333333333333
2005,3,historical_density,5000,1,10,460,0.092,0.08333333333333333,0.08333333333333333
2005,3,historical_density,5000,1,11,548,0.1096,0.08333333333333333,0.08333333333333333
2005,3,historical_density,5000,1,12,375,0.075,0.08333333333333333,0.08333333333333333
2005,3,spatial_coverage,1000,1,1,92,0.092,0.08333333333333333,0.08333333333333333
2005,3,spatial_coverage,1000,1,2,89,0.089,0.08333333333333333,0.08333333333333333
2005,3,spatial_coverage,1000,1,3,73,0.073,0.08333333333333333,0.08333333333333333
2005,3,spatial_coverage,1000,1,4,73,0.073,0.08333333333333333,0.08333333333333333
2005,3,spatial_coverage,1000,1,5,89,0.089,0.08333333333333333,0.08333333333333333
2005,3,spatial_coverage,1000,1,6,87,0.087,0.08333333333333333,0.08333333333333333
2005,3,spatial_coverage,1000,1,7,71,0.071,0.08333333333333333,0.08333333333333333
2005,3,spatial_coverage,1000,1,8,80,0.08,0.08333333333333333,0.08333333333333333
2005,3,spatial_coverage,1000,1,9,89,0.089,0.08333333333333333,0.08333333333333333
2005,3,spatial_coverage,1000,1,10,103,0.103,0.08333333333333333,0.08333333333333333
2005,3,spatial_coverage,1000,1,11,78,0.078,0.08333333333333333,0.08333333333333333
2005,3,spatial_coverage,1000,1,12,76,0.076,0.08333333333333333,0.08333333333333333
2005,3,spatial_coverage,5000,1,1,397,0.0794,0.08333333333333333,0.08333333333333333
2005,3,spatial_coverage,5000,1,2,436,0.0872,0.08333333333333333,0.08333333333333333
2005,3,spatial_coverage,5000,1,3,402,0.0804,0.08333333333333333,0.08333333333333333
2005,3,spatial_coverage,5000,1,4,420,0.084,0.08333333333333333,0.08333333333333333
2005,3,spatial_coverage,5000,1,5,426,0.0852,0.08333333333333333,0.08333333333333333
2005,3,spatial_coverage,5000,1,6,393,0.0786,0.08333333333333333,0.08333333333333333
2005,3,spatial_coverage,5000,1,7,405,0.081,0.08333333333333333,0.08333333333333333
2005,3,spatial_coverage,5000,1,8,434,0.0868,0.08333333333333333,0.08333333333333333
2005,3,spatial_coverage,5000,1,9,437,0.0874,0.08333333333333333,0.08333333333333333
2005,3,spatial_coverage,5000,1,10,408,0.0816,0.08333333333333333,0.08333333333333333
2005,3,spatial_coverage,5000,1,11,425,0.085,0.08333333333333333,0.08333333333333333
2005,3,spatial_coverage,5000,1,12,417,0.0834,0.08333333333333333,0.08333333333333333
2005,3,random,1000,2,1,80,0.08,0.08333333333333333,0.08333333333333333
2005,3,random,1000,2,2,72,0.072,0.08333333333333333,0.08333333333333333
2005,3,random,1000,2,3,81,0.081,0.08333333333333333,0.08333333333333333
2005,3,random,1000,2,4,81,0.081,0.08333333333333333,0.08333333333333333
2005,3,random,1000,2,5,89,0.089,0.08333333333333333,0.08333333333333333
2005,3,random,1000,2,6,95,0.095,0.08333333333333333,0.08333333333333333
2005,3,random,1000,2,7,100,0.1,0.08333333333333333,0.08333333333333333
2005,3,random,1000,2,8,70,0.07,0.08333333333333333,0.08333333333333333
2005,3,random,1000,2,9,69,0.069,0.08333333333333333,0.08333333333333333
2005,3,random,1000,2,10,81,0.081,0.08333333333333333,0.08333333333333333
2005,3,random,1000,2,11,103,0.103,0.08333333333333333,0.08333333333333333
2005,3,random,1000,2,12,79,0.079,0.08333333333333333,0.08333333333333333
2005,3,random,5000,2,1,426,0.0852,0.08333333333333333,0.08333333333333333
2005,3,random,5000,2,2,423,0.0846,0.08333333333333333,0.08333333333333333
2005,3,random,5000,2,3,388,0.0776,0.08333333333333333,0.08333333333333333
2005,3,random,5000,2,4,399,0.0798,0.08333333333333333,0.08333333333333333
2005,3,random,5000,2,5,390,0.078,0.08333333333333333,0.08333333333333333
2005,3,random,5000,2,6,427,0.0854,0.08333333333333333,0.08333333333333333
2005,3,random,5000,2,7,446,0.0892,0.08333333333333333,0.08333333333333333
2005,3,random,5000,2,8,412,0.0824,0.08333333333333333,0.08333333333333333
2005,3,random,5000,2,9,392,0.0784,0.08333333333333333,0.08333333333333333
2005,3,random,5000,2,10,411,0.0822,0.08333333333333333,0.08333333333333333
2005,3,random,5000,2,11,443,0.0886,0.08333333333333333,0.08333333333333333
2005,3,random,5000,2,12,443,0.0886,0.08333333333333333,0.08333333333333333
2005,3,historical_density,1000,2,1,74,0.074,0.08333333333333333,0.08333333333333333
2005,3,historical_density,1000,2,2,68,0.068,0.08333333333333333,0.08333333333333333
2005,3,historical_density,1000,2,3,97,0.097,0.08333333333333333,0.08333333333333333
2005,3,historical_density,1000,2,4,57,0.057,0.08333333333333333,0.08333333333333333
2005,3,historical_density,1000,2,5,106,0.106,0.08333333333333333,0.08333333333333333
2005,3,historical_density,1000,2,6,63,0.063,0.08333333333333333,0.08333333333333333
2005,3,historical_density,1000,2,7,80,0.08,0.08333333333333333,0.08333333333333333
2005,3,historical_density,1000,2,8,87,0.087,0.08333333333333333,0.08333333333333333
2005,3,historical_density,1000,2,9,81,0.081,0.08333333333333333,0.08333333333333333
2005,3,historical_density,1000,2,10,108,0.108,0.08333333333333333,0.08333333333333333
2005,3,historical_density,1000,2,11,105,0.105,0.08333333333333333,0.08333333333333333
2005,3,historical_density,1000,2,12,74,0.074,0.08333333333333333,0.08333333333333333
2005,3,historical_density,5000,2,1,399,0.0798,0.08333333333333333,0.08333333333333333
2005,3,historical_density,5000,2,2,412,0.0824,0.08333333333333333,0.08333333333333333
2005,3,historical_density,5000,2,3,427,0.0854,0.08333333333333333,0.08333333333333333
2005,3,historical_density,5000,2,4,329,0.0658,0.08333333333333333,0.08333333333333333
2005,3,historical_density,5000,2,5,451,0.0902,0.08333333333333333,0.08333333333333333
2005,3,historical_density,5000,2,6,412,0.0824,0.08333333333333333,0.08333333333333333
2005,3,historical_density,5000,2,7,374,0.0748,0.08333333333333333,0.08333333333333333
2005,3,historical_density,5000,2,8,395,0.079,0.08333333333333333,0.08333333333333333
2005,3,historical_density,5000,2,9,379,0.0758,0.08333333333333333,0.08333333333333333
2005,3,historical_density,5000,2,10,485,0.097,0.08333333333333333,0.08333333333333333
2005,3,historical_density,5000,2,11,563,0.1126,0.08333333333333333,0.08333333333333333
2005,3,historical_density,5000,2,12,374,0.0748,0.08333333333333333,0.08333333333333333
2005,3,spatial_coverage,1000,2,1,82,0.082,0.08333333333333333,0.08333333333333333
2005,3,spatial_coverage,1000,2,2,66,0.066,0.08333333333333333,0.08333333333333333
2005,3,spatial_coverage,1000,2,3,90,0.09,0.08333333333333333,0.08333333333333333
2005,3,spatial_coverage,1000,2,4,93,0.093,0.08333333333333333,0.08333333333333333
2005,3,spatial_coverage,1000,2,5,89,0.089,0.08333333333333333,0.08333333333333333
2005,3,spatial_coverage,1000,2,6,84,0.084,0.08333333333333333,0.08333333333333333
2005,3,spatial_coverage,1000,2,7,78,0.078,0.08333333333333333,0.08333333333333333
2005,3,spatial_coverage,1000,2,8,89,0.089,0.08333333333333333,0.08333333333333333
2005,3,spatial_coverage,1000,2,9,84,0.084,0.08333333333333333,0.08333333333333333
2005,3,spatial_coverage,1000,2,10,80,0.08,0.08333333333333333,0.08333333333333333
2005,3,spatial_coverage,1000,2,11,83,0.083,0.08333333333333333,0.08333333333333333
2005,3,spatial_coverage,1000,2,12,82,0.082,0.08333333333333333,0.08333333333333333
2005,3,spatial_coverage,5000,2,1,431,0.0862,0.08333333333333333,0.08333333333333333
2005,3,spatial_coverage,5000,2,2,398,0.0796,0.08333333333333333,0.08333333333333333
2005,3,spatial_coverage,5000,2,3,409,0.0818,0.08333333333333333,0.08333333333333333
2005,3,spatial_coverage,5000,2,4,424,0.0848,0.08333333333333333,0.08333333333333333
2005,3,spatial_coverage,5000,2,5,409,0.0818,0.08333333333333333,0.08333333333333333
2005,3,spatial_coverage,5000,2,6,415,0.083,0.08333333333333333,0.08333333333333333
2005,3,spatial_coverage,5000,2,7,432,0.0864,0.08333333333333333,0.08333333333333333
2005,3,spatial_coverage,5000,2,8,421,0.0842,0.08333333333333333,0.08333333333333333
2005,3,spatial_coverage,5000,2,9,381,0.0762,0.08333333333333333,0.08333333333333333
2005,3,spatial_coverage,5000,2,10,412,0.0824,0.08333333333333333,0.08333333333333333
2005,3,spatial_coverage,5000,2,11,445,0.089,0.08333333333333333,0.08333333333333333
2005,3,spatial_coverage,5000,2,12,423,0.0846,0.08333333333333333,0.08333333333333333
2005,3,random,1000,3,1,72,0.072,0.08333333333333333,0.08333333333333333
2005,3,random,1000,3,2,76,0.076,0.08333333333333333,0.08333333333333333
2005,3,random,1000,3,3,78,0.078,0.08333333333333333,0.08333333333333333
2005,3,random,1000,3,4,96,0.096,0.08333333333333333,0.08333333333333333
2005,3,random,1000,3,5,93,0.093,0.08333333333333333,0.08333333333333333
2005,3,random,1000,3,6,77,0.077,0.08333333333333333,0.08333333333333333
2005,3,random,1000,3,7,82,0.082,0.08333333333333333,0.08333333333333333
2005,3,random,1000,3,8,86,0.086,0.08333333333333333,0.08333333333333333
2005,3,random,1000,3,9,89,0.089,0.08333333333333333,0.08333333333333333
2005,3,random,1000,3,10,73,0.073,0.08333333333333333,0.08333333333333333
2005,3,random,1000,3,11,114,0.114,0.08333333333333333,0.08333333333333333
2005,3,random,1000,3,12,64,0.064,0.08333333333333333,0.08333333333333333
2005,3,random,5000,3,1,393,0.0786,0.08333333333333333,0.08333333333333333
2005,3,random,5000,3,2,428,0.0856,0.08333333333333333,0.08333333333333333
2005,3,random,5000,3,3,425,0.085,0.08333333333333333,0.08333333333333333
2005,3,random,5000,3,4,423,0.0846,0.08333333333333333,0.08333333333333333
2005,3,random,5000,3,5,434,0.0868,0.08333333333333333,0.08333333333333333
2005,3,random,5000,3,6,416,0.0832,0.08333333333333333,0.08333333333333333
2005,3,random,5000,3,7,387,0.0774,0.08333333333333333,0.08333333333333333
2005,3,random,5000,3,8,425,0.085,0.08333333333333333,0.08333333333333333
2005,3,random,5000,3,9,396,0.0792,0.08333333333333333,0.08333333333333333
2005,3,random,5000,3,10,409,0.0818,0.08333333333333333,0.08333333333333333
2005,3,random,5000,3,11,453,0.0906,0.08333333333333333,0.08333333333333333
2005,3,random,5000,3,12,411,0.0822,0.08333333333333333,0.08333333333333333
2005,3,historical_density,1000,3,1,71,0.071,0.08333333333333333,0.08333333333333333
2005,3,historical_density,1000,3,2,88,0.088,0.08333333333333333,0.08333333333333333
2005,3,historical_density,1000,3,3,96,0.096,0.08333333333333333,0.08333333333333333
2005,3,historical_density,1000,3,4,73,0.073,0.08333333333333333,0.08333333333333333
2005,3,historical_density,1000,3,5,104,0.104,0.08333333333333333,0.08333333333333333
2005,3,historical_density,1000,3,6,81,0.081,0.08333333333333333,0.08333333333333333
2005,3,historical_density,1000,3,7,80,0.08,0.08333333333333333,0.08333333333333333
2005,3,historical_density,1000,3,8,63,0.063,0.08333333333333333,0.08333333333333333
2005,3,historical_density,1000,3,9,80,0.08,0.08333333333333333,0.08333333333333333
2005,3,historical_density,1000,3,10,83,0.083,0.08333333333333333,0.08333333333333333
2005,3,historical_density,1000,3,11,108,0.108,0.08333333333333333,0.08333333333333333
2005,3,historical_density,1000,3,12,73,0.073,0.08333333333333333,0.08333333333333333
2005,3,historical_density,5000,3,1,383,0.0766,0.08333333333333333,0.08333333333333333
2005,3,historical_density,5000,3,2,420,0.084,0.08333333333333333,0.08333333333333333
2005,3,historical_density,5000,3,3,434,0.0868,0.08333333333333333,0.08333333333333333
2005,3,historical_density,5000,3,4,336,0.0672,0.08333333333333333,0.08333333333333333
2005,3,historical_density,5000,3,5,486,0.0972,0.08333333333333333,0.08333333333333333
2005,3,historical_density,5000,3,6,388,0.0776,0.08333333333333333,0.08333333333333333
2005,3,historical_density,5000,3,7,380,0.076,0.08333333333333333,0.08333333333333333
2005,3,historical_density,5000,3,8,376,0.0752,0.08333333333333333,0.08333333333333333
2005,3,historical_density,5000,3,9,385,0.077,0.08333333333333333,0.08333333333333333
2005,3,historical_density,5000,3,10,470,0.094,0.08333333333333333,0.08333333333333333
2005,3,historical_density,5000,3,11,553,0.1106,0.08333333333333333,0.08333333333333333
2005,3,historical_density,5000,3,12,389,0.0778,0.08333333333333333,0.08333333333333333
2005,3,spatial_coverage,1000,3,1,83,0.083,0.08333333333333333,0.08333333333333333
2005,3,spatial_coverage,1000,3,2,89,0.089,0.08333333333333333,0.08333333333333333
