/* DATA DESCRIPTION:
Citation:	Boebel, Olaf (2017): Station list and links to master tracks in different resolutions of POLARSTERN cruise PS103 (ANT-XXXII/2), Cape Town - Punta Arenas, 2016-12-16 - 2017-02-03 [dataset]. Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research, Bremerhaven, PANGAEA, https://doi.org/10.1594/PANGAEA.875075
Related to:	Boebel, Olaf (2017): The Expedition PS103 of the Research Vessel POLARSTERN to the Weddell Sea in 2016/2017. Berichte zur Polar- und Meeresforschung = Reports on Polar and Marine Research, 710, 160 pp, https://doi.org/10.2312/BzPM_0710_2017
Other version:	Master track of POLARSTERN cruise PS103 (ANT-XXXII/2) in 1 sec resolution (zipped, 37.7 MB) (URI: https://hs.pangaea.de/nav/mastertrack/ps/PS103_mastertrack.zip)
Further details:	Event list of POLARSTERN cruise PS103 (ANT-XXXII/2) (URI: https://pangaea.de/ddi/PS103.tab?retr=events/Polarstern/PS103.retr&conf=events/CruiseReportText.conf&format=textfile)
	Generalized master track of POLARSTERN cruise PS103 (ANT-XXXII/2) (URI: https://hs.pangaea.de/nav/mastertrack/ps/PS103_mastertrack_generalized.zip)
	Trackline map and processing report for navigation sensors from POLARSTERN cruise PS103 (ANT-XXXII/2) (URI: hdl:10013/epic.50787)
Coverage:	MEDIAN LATITUDE: -62.385535 * MEDIAN LONGITUDE: -20.208367 * SOUTH-BOUND LATITUDE: -71.368035 * WEST-BOUND LONGITUDE: -70.802998 * NORTH-BOUND LATITUDE: -33.858214 * EAST-BOUND LONGITUDE: 18.435792
	DATE/TIME START: 2016-12-16T00:20:00 * DATE/TIME END: 2017-02-02T14:15:43
Event(s):	PS103-track * LATITUDE START: -33.906800 * LONGITUDE START: 18.433700 * LATITUDE END: -53.144700 * LONGITUDE END: -70.909100 * DATE/TIME START: 2016-12-16T00:00:00 * DATE/TIME END: 2017-02-02T15:00:00 * CAMPAIGN: PS103 (ANT-XXXII/2) * BASIS: Polarstern (URI: https://doi.org/10.17815/jlsrf-3-163) * METHOD/DEVICE: Underway cruise track measurements (CT)
Parameter(s):	DATE/TIME (Date/Time) * GEOCODE
	LATITUDE (Latitude) * GEOCODE
	LONGITUDE (Longitude) * GEOCODE
	Speed [kn] (Speed) * METHOD/DEVICE: Calculated * COMMENT: 10-min average
	Course [deg] (Course) * METHOD/DEVICE: Calculated * COMMENT: 10-min average
License:	Creative Commons Attribution 3.0 Unported (CC-BY-3.0) (URI: https://creativecommons.org/licenses/by/3.0/)
Size:	13994 data points
*/
Date/Time	Latitude	Longitude	Speed [kn]	Course [deg]
2016-12-18T22:50	-41.35991	11.12522	10.274	217.4
2016-12-18T23:00	-41.38216	11.10281	10.042	217.1
2016-12-18T23:10	-41.40462	11.07990	10.183	217.4
2016-12-18T23:20	-41.42696	11.05738	10.082	217.1
2016-12-18T23:30	-41.44909	11.03475	10.040	217.5
2016-12-18T23:40	-41.47102	11.01252	9.917	217.2
2016-12-18T23:50	-41.49301	10.99010	9.962	217.4
2016-12-19T00:00	-41.51571	10.96703	10.271	217.3
2016-12-19T00:10	-41.53860	10.94385	10.341	217.2
2016-12-19T00:20	-41.56050	10.92133	9.952	217.6
2016-12-19T00:30	-41.58350	10.89808	10.381	217.1
2016-12-19T00:40	-41.60562	10.87550	10.021	217.4
2016-12-19T00:50	-41.62772	10.85295	10.007	217.3
2016-12-19T01:00	-41.64901	10.83128	9.633	217.2
2016-12-19T01:10	-41.66968	10.81037	9.327	217.1
2016-12-19T01:20	-41.68982	10.78966	9.145	217.5
2016-12-19T01:30	-41.71029	10.76887	9.247	217.2
2016-12-19T01:40	-41.72941	10.74917	8.687	217.6
2016-12-19T01:50	-41.74875	10.72981	8.690	216.8
2016-12-19T02:00	-41.76854	10.70944	8.984	217.5
2016-12-19T02:10	-41.78716	10.69036	8.438	217.4
2016-12-19T02:20	-41.80679	10.67048	8.856	217.0
2016-12-19T02:30	-41.82579	10.65092	8.622	217.5
2016-12-19T02:40	-41.84392	10.63271	8.154	216.8
2016-12-19T02:50	-41.86177	10.61421	8.119	217.7
2016-12-19T03:00	-41.87868	10.59679	7.670	217.5
2016-12-19T03:10	-41.89643	10.57890	7.992	216.9
2016-12-19T03:20	-41.91283	10.56193	7.454	217.6
2016-12-19T03:30	-41.92962	10.54483	7.585	217.1
2016-12-19T03:40	-41.94595	10.52814	7.386	217.2
2016-12-19T03:50	-41.96265	10.51117	7.534	217.1
2016-12-19T04:00	-41.97961	10.49358	7.712	217.6
2016-12-19T04:10	-41.99525	10.47742	7.101	217.5
2016-12-19T04:20	-42.01246	10.46007	7.742	216.8
2016-12-19T04:30	-42.02940	10.44268	7.670	217.3
2016-12-19T04:40	-42.04537	10.42637	7.218	217.2
2016-12-19T04:50	-42.06233	10.40904	7.664	217.2
2016-12-19T05:00	-42.07834	10.39244	7.276	217.6
2016-12-19T05:10	-42.09428	10.37616	7.199	217.2
2016-12-19T05:20	-42.10945	10.36047	6.886	217.5
2016-12-19T05:30	-42.12490	10.34463	6.987	217.3
2016-12-19T05:40	-42.13991	10.32913	6.809	217.4
2016-12-19T05:50	-42.15557	10.31309	7.081	217.2
2016-12-19T06:00	-42.17095	10.29724	6.966	217.4
2016-12-19T06:10	-42.18699	10.28080	7.252	217.2
2016-12-19T06:20	-42.20302	10.26465	7.203	216.7
2016-12-19T06:30	-42.21714	10.24991	6.425	217.7
2016-12-19T06:40	-42.23309	10.23365	7.196	217.0
2016-12-19T06:50	-42.24912	10.21704	7.275	217.5
2016-12-19T07:00	-42.26412	10.20028	7.009	219.6
2016-12-19T07:10	-42.27641	10.18449	6.104	223.6
2016-12-19T07:20	-42.29399	10.16925	7.521	212.6
2016-12-19T07:30	-42.31104	10.15395	7.368	213.6
2016-12-19T07:40	-42.32750	10.13826	7.252	215.2
2016-12-19T07:50	-42.34303	10.12271	6.957	216.5
2016-12-19T08:00	-42.35736	10.10776	6.513	217.7
2016-12-19T08:10	-42.37156	10.09277	6.484	217.9
2016-12-19T08:20	-42.38706	10.07618	7.114	218.4
2016-12-19T08:30	-42.40375	10.05751	7.794	219.5
2016-12-19T08:40	-42.41918	10.04264	6.819	215.4
2016-12-19T08:50	-42.43423	10.02738	6.770	216.8
2016-12-19T09:00	-42.45122	10.00967	7.716	217.5
2016-12-19T09:10	-42.46686	9.99344	7.092	217.5
2016-12-19T09:20	-42.48258	9.97662	7.209	218.3
2016-12-19T09:30	-42.49740	9.96092	6.771	218.0
2016-12-19T09:40	-42.51104	9.94684	6.175	217.3
2016-12-19T09:50	-42.52480	9.93287	6.186	216.8
2016-12-19T10:00	-42.53815	9.91968	5.945	216.1
2016-12-19T10:10	-42.55128	9.90647	5.885	216.5
2016-12-19T10:20	-42.56387	9.89425	5.571	215.6
2016-12-19T10:30	-42.57615	9.88186	5.509	216.6
2016-12-19T10:40	-42.58812	9.86922	5.459	217.9
2016-12-19T10:50	-42.60068	9.85451	5.972	220.7
2016-12-19T11:00	-42.61330	9.84234	5.570	215.4
2016-12-19T11:10	-42.62607	9.82868	5.855	218.2
2016-12-19T11:20	-42.63891	9.81489	5.890	218.3
2016-12-19T11:30	-42.65161	9.80115	5.844	218.5
2016-12-19T11:40	-42.66477	9.78732	5.988	217.7
2016-12-19T11:50	-42.67823	9.77270	6.201	218.6
2016-12-19T12:00	-42.69190	9.75815	6.250	218.0
2016-12-19T12:10	-42.70510	9.74419	6.019	217.8
2016-12-19T12:20	-42.71891	9.72895	6.402	219.0
2016-12-19T12:30	-42.73133	9.71568	5.684	218.1
2016-12-19T12:40	-42.73274	9.69538	5.392	264.6
2016-12-19T12:50	-42.73954	9.67614	5.647	244.3
2016-12-19T13:00	-42.75518	9.66013	7.044	216.9
2016-12-19T13:10	-42.77177	9.64592	7.059	212.2
2016-12-19T13:20	-42.78755	9.63280	6.655	211.4
2016-12-19T13:30	-42.80370	9.61904	6.856	212.0
2016-12-19T13:40	-42.82031	9.60455	7.102	212.6
2016-12-19T13:50	-42.83745	9.58889	7.427	213.8
2016-12-19T14:00	-42.85432	9.57369	7.281	213.4
2016-12-19T14:10	-42.87177	9.55805	7.516	213.3
2016-12-19T14:20	-42.88954	9.54224	7.639	213.1
2016-12-19T14:30	-42.90747	9.52598	7.750	213.6
2016-12-19T14:40	-42.92626	9.50878	8.146	213.8
2016-12-19T14:50	-42.94588	9.49043	8.559	214.4
2016-12-19T15:00	-42.96565	9.47163	8.675	214.8
2016-12-19T15:10	-42.98506	9.45334	8.486	214.6
2016-12-19T15:20	-43.00573	9.43405	9.012	214.3
2016-12-19T15:30	-43.02532	9.41603	8.500	213.9
2016-12-19T15:40	-43.04529	9.39630	8.868	215.8
2016-12-19T15:50	-43.06495	9.37499	9.030	218.4
2016-12-19T16:00	-43.08296	9.35390	8.533	220.5
2016-12-19T16:10	-43.10215	9.33339	8.766	218.0
2016-12-19T16:20	-43.12233	9.31237	9.128	217.2
2016-12-19T16:30	-43.14261	9.29123	9.173	217.2
2016-12-19T16:40	-43.16119	9.27176	8.422	217.4
2016-12-19T16:50	-43.18070	9.25132	8.839	217.4
2016-12-19T17:00	-43.20140	9.22993	9.332	217.0
2016-12-19T17:10	-43.22161	9.20863	9.176	217.5
2016-12-19T17:20	-43.24099	9.18860	8.734	217.0
2016-12-19T17:30	-43.26167	9.16680	9.387	217.5
2016-12-19T17:40	-43.28329	9.14416	9.791	217.3
2016-12-19T17:50	-43.30394	9.12269	9.321	217.1
2016-12-19T18:00	-43.32449	9.10123	9.294	217.2
2016-12-19T18:10	-43.34469	9.07986	9.177	217.6
2016-12-19T18:20	-43.36518	9.05864	9.237	217.0
2016-12-19T18:30	-43.38584	9.03680	9.380	217.5
2016-12-19T18:40	-43.40721	9.01458	9.642	217.1
2016-12-19T18:50	-43.42867	8.99197	9.729	217.4
2016-12-19T19:00	-43.45088	8.96885	10.024	217.1
2016-12-19T19:10	-43.47297	8.94564	10.005	217.3
2016-12-19T19:20	-43.49522	8.92227	10.070	217.3
2016-12-19T19:30	-43.51749	8.89892	10.073	217.2
2016-12-19T19:40	-43.53987	8.87531	10.145	217.4
2016-12-19T19:50	-43.56169	8.85235	9.882	217.3
2016-12-19T20:00	-43.58532	8.82769	10.665	217.1
2016-12-19T20:10	-43.60901	8.80262	10.747	217.4
2016-12-19T20:20	-43.63228	8.77817	10.527	217.3
2016-12-19T20:30	-43.65454	8.75481	10.064	217.2
2016-12-19T20:40	-43.67704	8.73117	10.173	217.2
2016-12-19T20:50	-43.70033	8.70659	10.550	217.3
2016-12-19T21:00	-43.72376	8.68194	10.597	217.2
2016-12-19T21:10	-43.74703	8.65737	10.539	217.3
2016-12-19T21:20	-43.77104	8.63212	10.856	217.2
2016-12-19T21:30	-43.79515	8.60657	10.928	217.4
2016-12-19T21:40	-43.81916	8.58127	10.863	217.2
2016-12-19T21:50	-43.84353	8.55564	11.013	217.2
2016-12-19T22:00	-43.86795	8.52973	11.071	217.4
2016-12-19T22:10	-43.89194	8.50436	10.863	217.3
2016-12-19T22:20	-43.91574	8.47927	10.759	217.2
2016-12-19T22:30	-43.93903	8.45464	10.541	217.3
2016-12-19T22:40	-43.96316	8.42914	10.918	217.3
2016-12-19T22:50	-43.98705	8.40392	10.801	217.2
2016-12-19T23:00	-44.01041	8.37911	10.585	217.4
2016-12-19T23:10	-44.03399	8.35412	10.675	217.3
2016-12-19T23:20	-44.05744	8.32932	10.603	217.2
2016-12-19T23:30	-44.08100	8.30440	10.656	217.2
2016-12-19T23:40	-44.10404	8.27989	10.440	217.4
2016-12-19T23:50	-44.12652	8.25609	10.164	217.2
2016-12-20T00:00	-44.14900	8.23220	10.181	217.3
2016-12-20T00:10	-44.17145	8.20839	10.156	217.3
2016-12-20T00:20	-44.19428	8.18410	10.340	217.3
2016-12-20T00:30	-44.21691	8.16012	10.232	217.2
2016-12-20T00:40	-44.23983	8.13577	10.369	217.3
2016-12-20T00:50	-44.26286	8.11122	10.434	217.4
2016-12-20T01:00	-44.28570	8.08697	10.330	217.2
2016-12-20T01:10	-44.30910	8.06210	10.587	217.2
2016-12-20T01:20	-44.33252	8.03718	10.595	217.3
2016-12-20T01:30	-44.35586	8.01230	10.568	217.3
2016-12-20T01:40	-44.37902	7.98761	10.486	217.3
2016-12-20T01:50	-44.40261	7.96259	10.658	217.2
2016-12-20T02:00	-44.42594	7.93754	10.586	217.5
2016-12-20T02:10	-44.44941	7.91259	10.608	217.2
2016-12-20T02:20	-44.47281	7.88761	10.593	217.3
2016-12-20T02:30	-44.49652	7.86236	10.721	217.2
2016-12-20T02:40	-44.51984	7.83740	10.564	217.3
2016-12-20T02:50	-44.54363	7.81196	10.768	217.3
2016-12-20T03:00	-44.56777	7.78624	10.913	217.2
2016-12-20T03:10	-44.59194	7.76034	10.949	217.3
2016-12-20T03:20	-44.61656	7.73403	11.139	217.3
2016-12-20T03:30	-44.64092	7.70800	11.018	217.2
2016-12-20T03:40	-44.66539	7.68185	11.066	217.2
2016-12-20T03:50	-44.68931	7.65620	10.831	217.3
2016-12-20T04:00	-44.71321	7.63051	10.831	217.4
2016-12-20T04:10	-44.73697	7.60517	10.732	217.1
2016-12-20T04:20	-44.76056	7.57993	10.667	217.2
2016-12-20T04:30	-44.78419	7.55444	10.717	217.4
2016-12-20T04:40	-44.80784	7.52903	10.707	217.3
2016-12-20T04:50	-44.83169	7.50353	10.778	217.2
2016-12-20T05:00	-44.85540	7.47803	10.735	217.3
2016-12-20T05:10	-44.87926	7.45235	10.806	217.3
2016-12-20T05:20	-44.90333	7.42648	10.894	217.3
2016-12-20T05:30	-44.92730	7.40081	10.832	217.2
2016-12-20T05:40	-44.95080	7.37550	10.638	217.3
2016-12-20T05:50	-44.97421	7.35025	10.604	217.3
2016-12-20T06:00	-44.99783	7.32484	10.686	217.3
2016-12-20T06:10	-45.02158	7.29934	10.735	217.2
2016-12-20T06:20	-45.04575	7.27325	10.946	217.3
2016-12-20T06:30	-45.07001	7.24711	10.979	217.3
2016-12-20T06:40	-45.09386	7.22141	10.787	217.3
2016-12-20T06:50	-45.11699	7.19632	10.489	217.4
2016-12-20T07:00	-45.14013	7.17142	10.462	217.2
2016-12-20T07:10	-45.16337	7.14631	10.520	217.3
2016-12-20T07:20	-45.18666	7.12125	10.525	217.2
2016-12-20T07:30	-45.20940	7.09664	10.296	217.3
2016-12-20T07:40	-45.23249	7.07168	10.451	217.3
2016-12-20T07:50	-45.25530	7.04703	10.318	217.3
2016-12-20T08:00	-45.27799	7.02249	10.266	217.3
2016-12-20T08:10	-45.30063	6.99805	10.236	217.2
2016-12-20T08:20	-45.32305	6.97365	10.167	217.4
2016-12-20T08:30	-45.34537	6.94951	10.095	217.2
2016-12-20T08:40	-45.36807	6.92494	10.269	217.3
2016-12-20T08:50	-45.39095	6.90023	10.340	217.2
2016-12-20T09:00	-45.41366	6.87551	10.291	217.4
2016-12-20T09:10	-45.43630	6.85085	10.260	217.4
2016-12-20T09:20	-45.45859	6.82675	10.074	217.2
2016-12-20T09:30	-45.48066	6.80269	10.001	217.4
2016-12-20T09:40	-45.50296	6.77844	10.098	217.3
2016-12-20T09:50	-45.52520	6.75440	10.044	217.1
2016-12-20T10:00	-45.54719	6.73054	9.947	217.2
2016-12-20T10:10	-45.56948	6.70626	10.092	217.3
2016-12-20T10:20	-45.59159	6.68218	10.012	217.3
2016-12-20T10:30	-45.61355	6.65823	9.944	217.3
2016-12-20T10:40	-45.63608	6.63368	10.198	217.3
2016-12-20T10:50	-45.65862	6.60926	10.181	217.1
2016-12-20T11:00	-45.68107	6.58474	10.168	217.3
2016-12-20T11:10	-45.70411	6.55964	10.426	217.3
2016-12-20T11:20	-45.72720	6.53444	10.453	217.3
2016-12-20T11:30	-45.75019	6.50939	10.398	217.2
2016-12-20T11:40	-45.77363	6.48381	10.606	217.3
2016-12-20T11:50	-45.79736	6.45783	10.749	217.3
2016-12-20T12:00	-45.82107	6.43195	10.729	217.2
2016-12-20T12:10	-45.84486	6.40605	10.750	217.2
2016-12-20T12:20	-45.86887	6.37975	10.872	217.3
2016-12-20T12:30	-45.89294	6.35334	10.907	217.3
2016-12-20T12:40	-45.91677	6.32730	10.776	217.3
2016-12-20T12:50	-45.94057	6.30130	10.765	217.2
2016-12-20T13:00	-45.95526	6.28653	6.454	214.9
2016-12-20T13:10	-45.95582	6.28751	0.318	129.2
2016-12-20T13:20	-45.95504	6.28730	0.287	349.3
2016-12-20T13:30	-45.95408	6.28698	0.355	346.7
2016-12-20T13:40	-45.95382	6.28672	0.114	325.2
2016-12-20T13:50	-45.95360	6.28684	0.084	22.7
2016-12-20T14:00	-45.95249	6.28668	0.404	354.2
2016-12-20T14:10	-45.95210	6.28666	0.139	357.1
2016-12-20T14:20	-45.95155	6.28673	0.199	5.7
2016-12-20T14:30	-45.95109	6.28695	0.177	18.1
2016-12-20T14:40	-45.95149	6.28729	0.166	150.0
2016-12-20T14:50	-45.95283	6.28675	0.503	195.4
2016-12-20T15:00	-45.95312	6.28643	0.131	217.2
2016-12-20T15:10	-45.95494	6.28456	0.805	215.7
2016-12-20T15:20	-45.95718	6.28206	1.021	217.7
2016-12-20T15:30	-45.95928	6.27962	0.973	219.0
2016-12-20T15:40	-45.96136	6.27665	1.053	224.9
2016-12-20T15:50	-45.96317	6.27339	1.044	231.3
2016-12-20T16:00	-45.98315	6.24792	9.612	221.5
2016-12-20T16:10	-46.00734	6.22451	10.495	213.9
2016-12-20T16:20	-46.03098	6.20208	10.193	213.4
2016-12-20T16:30	-46.05473	6.17945	10.252	213.5
2016-12-20T16:40	-46.07841	6.15698	10.209	213.3
2016-12-20T16:50	-46.10002	6.12995	10.300	220.9
2016-12-20T17:00	-46.12151	6.10248	10.337	221.5
2016-12-20T17:10	-46.14462	6.07748	10.402	216.8
2016-12-20T17:20	-46.16746	6.05229	10.348	217.4
2016-12-20T17:30	-46.19058	6.02691	10.456	217.2
2016-12-20T17:40	-46.21406	6.00096	10.645	217.4
2016-12-20T17:50	-46.23752	5.97528	10.594	217.1
2016-12-20T18:00	-46.26099	5.94934	10.636	217.4
2016-12-20T18:10	-46.28444	5.92355	10.607	217.2
2016-12-20T18:20	-46.30799	5.89754	10.665	217.3
2016-12-20T18:30	-46.33138	5.87184	10.572	217.2
2016-12-20T18:40	-46.35463	5.84622	10.519	217.3
2016-12-20T18:50	-46.37777	5.82060	10.483	217.4
2016-12-20T19:00	-46.40123	5.79477	10.607	217.2
2016-12-20T19:10	-46.42468	5.76879	10.624	217.4
2016-12-20T19:20	-46.44823	5.74276	10.660	217.3
2016-12-20T19:30	-46.47184	5.71670	10.678	217.2
2016-12-20T19:40	-46.49542	5.69053	10.685	217.4
2016-12-20T19:50	-46.51938	5.66406	10.836	217.2
2016-12-20T20:00	-46.54312	5.63787	10.732	217.2
2016-12-20T20:10	-46.56609	5.61241	10.399	217.3
2016-12-20T20:20	-46.58933	5.58662	10.523	217.3
2016-12-20T20:30	-46.61264	5.56078	10.552	217.3
2016-12-20T20:40	-46.63645	5.53439	10.772	217.3
2016-12-20T20:50	-46.66057	5.50763	10.919	217.3
2016-12-20T21:00	-46.68487	5.48073	10.985	217.2
2016-12-20T21:10	-46.70910	5.45381	10.968	217.3
2016-12-20T21:20	-46.73338	5.42687	10.985	217.2
2016-12-20T21:30	-46.75753	5.40008	10.922	217.2
2016-12-20T21:40	-46.78155	5.37332	10.879	217.3
2016-12-20T21:50	-46.80546	5.34684	10.804	217.2
2016-12-20T22:00	-46.82907	5.32041	10.710	217.4
2016-12-20T22:10	-46.85298	5.29388	10.806	217.2
2016-12-20T22:20	-46.87682	5.26725	10.799	217.4
2016-12-20T22:30	-46.90072	5.24071	10.804	217.2
2016-12-20T22:40	-46.92435	5.21431	10.701	217.3
2016-12-20T22:50	-46.94819	5.18766	10.801	217.3
2016-12-20T23:00	-46.97222	5.16089	10.867	217.2
2016-12-20T23:10	-46.99617	5.13415	10.840	217.3
2016-12-20T23:20	-47.02023	5.10733	10.884	217.2
2016-12-20T23:30	-47.04470	5.07995	11.079	217.3
2016-12-20T23:40	-47.06826	5.05360	10.664	217.3
2016-12-20T23:50	-47.09164	5.02758	10.562	217.1
2016-12-21T00:00	-47.11474	5.00162	10.473	217.4
2016-12-21T00:10	-47.13823	4.97545	10.613	217.1
2016-12-21T00:20	-47.16164	4.94914	10.608	217.4
2016-12-21T00:30	-47.18486	4.92310	10.512	217.3
2016-12-21T00:40	-47.20817	4.89716	10.522	217.1
2016-12-21T00:50	-47.23166	4.87068	10.652	217.4
2016-12-21T01:00	-47.25487	4.84462	10.506	217.3
2016-12-21T01:10	-47.27787	4.81886	10.403	217.2
2016-12-21T01:20	-47.30092	4.79300	10.430	217.3
2016-12-21T01:30	-47.32362	4.76746	10.279	217.3
2016-12-21T01:40	-47.34646	4.74178	10.340	217.3
2016-12-21T01:50	-47.36954	4.71593	10.428	217.2
2016-12-21T02:00	-47.39262	4.68993	10.452	217.3
2016-12-21T02:10	-47.41538	4.66426	10.310	217.3
2016-12-21T02:20	-47.43821	4.63866	10.318	217.2
2016-12-21T02:30	-47.46065	4.61333	10.166	217.3
2016-12-21T02:40	-47.48340	4.58787	10.268	217.1
2016-12-21T02:50	-47.50611	4.56218	10.292	217.4
2016-12-21T03:00	-47.52883	4.53654	10.287	217.3
2016-12-21T03:10	-47.55172	4.51076	10.353	217.2
2016-12-21T03:20	-47.57459	4.48498	10.344	217.2
2016-12-21T03:30	-47.59701	4.45955	10.164	217.4
2016-12-21T03:40	-47.61978	4.43394	10.290	217.2
2016-12-21T03:50	-47.64217	4.40866	10.128	217.3
2016-12-21T04:00	-47.66439	4.38360	10.047	217.2
2016-12-21T04:10	-47.68648	4.35844	10.023	217.5
2016-12-21T04:20	-47.70859	4.33347	10.000	217.2
2016-12-21T04:30	-47.73080	4.30835	10.051	217.3
2016-12-21T04:40	-47.75291	4.28334	10.001	217.2
2016-12-21T04:50	-47.77493	4.25821	9.993	217.5
2016-12-21T05:00	-47.79693	4.23345	9.929	217.1
2016-12-21T05:10	-47.81956	4.20770	10.253	217.4
2016-12-21T05:20	-47.84238	4.18188	10.321	217.2
2016-12-21T05:30	-47.86506	4.15613	10.265	217.3
2016-12-21T05:40	-47.88760	4.13058	10.194	217.2
2016-12-21T05:50	-47.90966	4.10557	9.976	217.2
2016-12-21T06:00	-47.93195	4.08022	10.090	217.3
2016-12-21T06:10	-47.95419	4.05496	10.063	217.2
2016-12-21T06:20	-47.97622	4.02980	9.986	217.4
2016-12-21T06:30	-47.99861	4.00438	10.124	217.2
2016-12-21T06:40	-48.02100	3.97889	10.132	217.3
2016-12-21T06:50	-48.04314	3.95374	10.010	217.2
2016-12-21T07:00	-48.06568	3.92806	10.199	217.3
2016-12-21T07:10	-48.08929	3.90107	10.698	217.4
2016-12-21T07:20	-48.11303	3.87413	10.724	217.1
2016-12-21T07:30	-48.13686	3.84679	10.808	217.4
2016-12-21T07:40	-48.16119	3.81917	10.989	217.1
2016-12-21T07:50	-48.18527	3.79152	10.919	217.4
2016-12-21T08:00	-48.20925	3.76423	10.840	217.2
2016-12-21T08:10	-48.23333	3.73671	10.894	217.3
2016-12-21T08:20	-48.25765	3.70877	11.027	217.4
2016-12-21T08:30	-48.28198	3.68110	10.986	217.1
2016-12-21T08:40	-48.30648	3.65300	11.095	217.3
2016-12-21T08:50	-48.33098	3.62499	11.083	217.2
2016-12-21T09:00	-48.35558	3.59681	11.132	217.3
2016-12-21T09:10	-48.37943	3.56940	10.805	217.3
2016-12-21T09:20	-48.40210	3.54350	10.243	217.2
2016-12-21T09:30	-48.42398	3.51834	9.912	217.3
2016-12-21T09:40	-48.44609	3.49297	10.006	217.3
2016-12-21T09:50	-48.46863	3.46716	10.189	217.2
2016-12-21T10:00	-48.49152	3.44088	10.358	217.3
2016-12-21T10:10	-48.51492	3.41384	10.611	217.4
2016-12-21T10:20	-48.53826	3.38710	10.549	217.2
2016-12-21T10:30	-48.56189	3.35992	10.692	217.3
2016-12-21T10:40	-48.58571	3.33248	10.783	217.3
2016-12-21T10:50	-48.60968	3.30489	10.848	217.2
2016-12-21T11:00	-48.63332	3.27771	10.690	217.2
2016-12-21T11:10	-48.65692	3.25060	10.668	217.2
2016-12-21T11:20	-48.68030	3.22351	10.599	217.4
2016-12-21T11:30	-48.70338	3.19692	10.441	217.2
2016-12-21T11:40	-48.72606	3.17059	10.286	217.4
2016-12-21T11:50	-48.74906	3.14399	10.416	217.3
2016-12-21T12:00	-48.77222	3.11736	10.462	217.2
2016-12-21T12:10	-48.79534	3.09058	10.473	217.3
2016-12-21T12:20	-48.81856	3.06380	10.499	217.2
2016-12-21T12:30	-48.84208	3.03660	10.642	217.3
2016-12-21T12:40	-48.86568	3.00935	10.673	217.2
2016-12-21T12:50	-48.88921	2.98202	10.660	217.4
2016-12-21T13:00	-48.91267	2.95489	10.612	217.2
2016-12-21T13:10	-48.93491	2.92918	10.055	217.2
2016-12-21T13:20	-48.95674	2.90376	9.893	217.4
2016-12-21T13:30	-48.97841	2.87859	9.814	217.3
2016-12-21T13:40	-48.99991	2.85373	9.716	217.2
2016-12-21T13:50	-49.01445	2.83907	6.276	213.5
2016-12-21T14:00	-49.01357	2.84186	0.730	64.4
2016-12-21T14:10	-49.01236	2.84754	1.410	72.0
2016-12-21T14:20	-49.01478	2.84177	1.616	237.4
2016-12-21T14:30	-49.01526	2.83937	0.592	252.9
2016-12-21T14:40	-49.01569	2.84229	0.704	102.5
2016-12-21T14:50	-49.01515	2.84559	0.803	76.1
2016-12-21T15:00	-49.01505	2.84809	0.592	86.5
2016-12-21T15:10	-49.01453	2.85050	0.600	71.7
2016-12-21T15:20	-49.01477	2.84776	0.652	262.3
2016-12-21T15:30	-49.01681	2.83853	2.300	251.4
2016-12-21T15:40	-49.01475	2.83824	0.745	354.6
2016-12-21T15:50	-49.00948	2.83995	1.941	12.0
2016-12-21T16:00	-49.00702	2.84229	1.042	32.0
2016-12-21T16:10	-49.00569	2.84309	0.517	21.5
2016-12-21T16:20	-48.99749	2.84275	2.952	358.5
2016-12-21T16:30	-49.01532	2.84727	6.508	170.6
2016-12-21T16:40	-49.01390	2.83667	2.555	281.5
2016-12-21T16:50	-49.01341	2.83636	0.193	337.4
2016-12-21T17:00	-49.01294	2.83583	0.208	323.4
2016-12-21T17:10	-49.01303	2.83623	0.098	108.9
2016-12-21T17:20	-49.01309	2.83607	0.044	240.2
2016-12-21T17:30	-49.01326	2.83567	0.111	237.2
2016-12-21T17:40	-49.01365	2.83583	0.145	164.6
2016-12-21T17:50	-49.01363	2.83642	0.138	86.8
2016-12-21T18:00	-49.01374	2.83668	0.073	122.9
2016-12-21T18:10	-49.01391	2.83688	0.080	142.5
2016-12-21T18:20	-49.01379	2.83703	0.056	37.6
2016-12-21T18:30	-49.01391	2.83599	0.249	260.1
2016-12-21T18:40	-49.01418	2.83593	0.098	187.5
2016-12-21T18:50	-49.01429	2.83689	0.230	100.2
2016-12-21T19:00	-49.01418	2.83727	0.099	64.7
2016-12-21T19:10	-49.01405	2.83603	0.296	278.9
2016-12-21T19:20	-49.01343	2.83374	0.584	292.4
2016-12-21T19:30	-49.01306	2.83365	0.134	350.7
2016-12-21T19:40	-49.01283	2.83612	0.590	81.8
2016-12-21T19:50	-49.01287	2.83748	0.320	92.5
2016-12-21T20:00	-49.01326	2.83770	0.150	159.7
2016-12-21T20:10	-49.01322	2.83799	0.070	77.9
2016-12-21T20:20	-49.01402	2.83715	0.348	214.6
2016-12-21T20:30	-49.01402	2.83630	0.203	270.0
2016-12-21T20:40	-49.01406	2.83604	0.064	254.5
2016-12-21T20:50	-49.01508	2.83549	0.387	199.5
2016-12-21T21:00	-49.01581	2.83448	0.356	221.8
2016-12-21T21:10	-49.01574	2.83533	0.201	82.1
