latitude,longitude,delta_mae_uatm
-24.5,-5.5,7.563136416754627
-24.5,-4.5,4.676119440895704
-24.5,-3.5,-1.0877077339131702
-24.5,-2.5,2.0436600835349648
-24.5,-1.5,-1.2332214884972443
-24.5,-0.5,1.993654374039103
-24.5,0.5,-0.24344057765482496
-24.5,1.5,-0.41697839532723613
-24.5,2.5,2.213967313451281
-24.5,3.5,0.21581407163974653
-24.5,4.5,5.926075680081626
-24.5,5.5,5.009660289763788
-24.5,6.5,-2.545435830051682
-24.5,7.5,-1.3430905787260485
-24.5,8.5,0.4789150767164223
-24.5,9.5,4.1646649095424095
-24.5,10.5,6.10736258929105
-24.5,11.5,7.03862571462453
-24.5,12.5,8.65571185772749
-24.5,13.5,7.461066754338475
-24.5,14.5,8.739819485079579
-24.5,35.5,3.393689867117261
-24.5,36.5,-5.416451138817607
-24.5,37.5,-0.2790095060533151
-24.5,38.5,-0.26694699943369216
-24.5,39.5,-0.03931264388288014
-24.5,40.5,
-24.5,41.5,-0.8981173871001911
-24.5,42.5,1.778322644610617
-24.5,43.5,1.5511625897108474
-24.5,47.5,-0.3885087129288749
-24.5,48.5,-0.5377555307805753
-24.5,49.5,-0.9508181562148708
-24.5,50.5,-0.7234650291537719
-24.5,51.5,1.1790289343004448
-24.5,52.5,-2.1254779777765442
-24.5,53.5,0.09932147087781296
-24.5,54.5,0.3885364159746736
-24.5,55.5,
-24.5,56.5,-0.4007780202838549
-24.5,57.5,0.26421422906783043
-24.5,58.5,-2.863238744010797
-24.5,59.5,-1.6904351221955327
-24.5,60.5,0.4933477132588262
-24.5,61.5,-2.872474696542932
-24.5,62.5,-0.26540300660615346
-24.5,63.5,2.2096094336380894
-24.5,64.5,1.4514512327005575
-24.5,65.5,-1.4813033042293293
-24.5,66.5,0.8471333213933372
-24.5,67.5,0.9138715452299859
-24.5,68.5,
-24.5,69.5,0.4627234069368371
-24.5,70.5,1.0609128443538012
-24.5,71.5,0.607494782454423
-24.5,72.5,0.7439295100720345
-24.5,73.5,1.7099512687263259
-24.5,74.5,
-24.5,75.5,-0.1908468618212611
-24.5,76.5,-0.29477297274975545
-24.5,77.5,-0.05570547155590688
-24.5,78.5,6.070037234027561
-24.5,79.5,-0.36253343487011147
-24.5,80.5,0.4110664743731016
-24.5,81.5,-3.9231161650478654
-24.5,82.5,-1.370545538256093
-24.5,83.5,-2.5758593016325877
-24.5,84.5,0.35226563462891036
-24.5,85.5,0.27752602937895876
-24.5,86.5,-1.7510659715715633
-24.5,87.5,-0.7922313862113475
-24.5,88.5,
-24.5,89.5,-0.38027075514485986
-24.5,90.5,0.32938767145233694
-24.5,91.5,1.7085164480741373
-24.5,92.5,0.7520482441766312
-24.5,93.5,0.6375132858371932
-24.5,94.5,1.9536334416983152
-24.5,95.5,1.0871830802644151
-24.5,96.5,-3.2904374391565057
-24.5,97.5,-1.047921446727396
-24.5,98.5,1.2208290422191954
-24.5,99.5,0.6124166951772345
-24.5,100.5,1.013327577224854
-24.5,101.5,0.8753440162872046
-24.5,102.5,-0.686569446303066
-24.5,103.5,-1.2157303160080666
-24.5,104.5,-0.5377417543754897
-24.5,105.5,-0.7604251612086381
-24.5,106.5,1.2710035232114762
-24.5,107.5,0.09153175861878227
-24.5,108.5,-0.9930444403306042
-24.5,109.5,-0.641064843484946
-24.5,110.5,-6.789029720984496
-24.5,111.5,-8.617066746805644
-24.5,112.5,-3.4833951512636343
-24.5,113.5,-0.42517219023421937
-24.5,152.5,
-24.5,153.5,2.2589163849582636
-24.5,154.5,0.7460265099517693
-24.5,155.5,0.6120034615973129
-24.5,156.5,0.23920017351653566
-24.5,157.5,-0.8792408160968597
-24.5,158.5,-0.27645572784583994
-24.5,159.5,-2.2032183745143303
-24.5,160.5,1.9593643886155534
-24.5,161.5,-0.2610902233634498
-24.5,162.5,-0.3530555861795417
-24.5,163.5,-0.8652078657196745
-24.5,164.5,1.6803562650929709
-24.5,165.5,-0.5900112114269378
-24.5,166.5,-0.9286919542323693
-24.5,167.5,2.139019366412694
-24.5,168.5,-0.7589823228176336
-24.5,169.5,-1.7688107001616515
-24.5,170.5,
-24.5,171.5,-0.5721949015881029
-24.5,172.5,2.7925630337225877
-24.5,173.5,2.6891862627526564
-24.5,174.5,-0.3449970367882642
-24.5,175.5,-0.37714384336612383
-24.5,176.5,2.568176079543572
-24.5,177.5,-0.32659324940881174
-24.5,178.5,1.5227187221441705
-24.5,179.5,6.310624540229119
-23.5,-179.5,3.1165560728327995
-23.5,-178.5,2.5860934541354244
-23.5,-177.5,3.7545802088361917
-23.5,-176.5,-0.7371477233432486
-23.5,-175.5,1.2605672289844296
-23.5,-174.5,
-23.5,-173.5,-0.3739608616595369
-23.5,-172.5,0.37208642863336916
-23.5,-171.5,0.42423130571623524
-23.5,-170.5,-2.3950735923864244
-23.5,-169.5,0.821871441459459
-23.5,-168.5,-2.6572767998684217
-23.5,-167.5,-1.9844842746035418
-23.5,-166.5,-2.6019831302411944
-23.5,-165.5,
-23.5,-164.5,-2.4680225222990098
-23.5,-163.5,-0.6743079749554681
-23.5,-162.5,3.028048138922024
-23.5,-161.5,4.4118089323727165
-23.5,-160.5,1.343172881304893
-23.5,-159.5,2.408908395197436
-23.5,-158.5,3.4725806638525114
-23.5,-157.5,2.205323913161072
-23.5,-156.5,2.7080655005371312
-23.5,-155.5,-1.2150970150367328
-23.5,-154.5,9.464717497267188
-23.5,-153.5,6.470164703544452
-23.5,-152.5,-0.20173227030400653
-23.5,-151.5,
-23.5,-150.5,7.80818229135954
-23.5,-149.5,3.7443994529663254
-23.5,-148.5,2.9867420549507306
-23.5,-147.5,3.3515234046594617
-23.5,-146.5,5.276043730177692
-23.5,-145.5,4.50562474771248
-23.5,-144.5,9.648399429167856
-23.5,-143.5,-1.8091142400941855
-23.5,-142.5,5.150209350486437
-23.5,-141.5,2.7098371254666436
-23.5,-140.5,4.445025886936378
-23.5,-139.5,4.92714769860325
-23.5,-138.5,-0.7298823934683831
-23.5,-137.5,
-23.5,-136.5,3.773881354941852
-23.5,-135.5,1.8365518227465047
-23.5,-134.5,4.17050589316619
-23.5,-133.5,0.06402201685518438
-23.5,-132.5,4.1840649273935036
-23.5,-131.5,-0.08372878032472642
-23.5,-130.5,2.57638268669675
-23.5,-129.5,-0.5629532176029493
-23.5,-128.5,-0.9484410876212124
-23.5,-127.5,-3.3305008274101913
-23.5,-126.5,3.6808105041167405
-23.5,-125.5,0.8531206286259492
-23.5,-124.5,14.428475062570852
-23.5,-123.5,5.086676495858359
-23.5,-122.5,4.517524041964242
-23.5,-121.5,2.674340652253827
-23.5,-120.5,2.8617070130212507
-23.5,-119.5,4.056151598165368
-23.5,-118.5,5.600889273771482
-23.5,-117.5,4.296837524609743
-23.5,-116.5,6.737382384623991
-23.5,-115.5,4.775808268469919
-23.5,-114.5,2.505776948664444
-23.5,-113.5,
-23.5,-112.5,8.720107304516805
-23.5,-111.5,3.5610332352522
-23.5,-110.5,8.45807798144206
-23.5,-109.5,11.759921942318496
-23.5,-108.5,10.159596823320054
-23.5,-107.5,11.747446031638619
-23.5,-106.5,15.969159784078412
-23.5,-105.5,8.505598351097893
-23.5,-104.5,8.961032103068813
-23.5,-103.5,15.034455219217167
-23.5,-102.5,8.399580614996031
-23.5,-101.5,19.181579695933245
-23.5,-100.5,8.630479750647574
-23.5,-99.5,
-23.5,-98.5,13.120679718896202
-23.5,-97.5,18.430461182746207
-23.5,-96.5,9.169546571205476
-23.5,-95.5,17.146402305019446
-23.5,-94.5,7.0163326803390955
-23.5,-93.5,15.232470455305585
-23.5,-92.5,11.228274767747843
-23.5,-91.5,16.197857007824048
-23.5,-90.5,12.953801643061693
-23.5,-89.5,16.051161825950498
-23.5,-88.5,14.001285660683642
-23.5,-87.5,11.881544589215473
-23.5,-86.5,10.667735597718174
-23.5,-85.5,9.32710774543942
-23.5,-84.5,13.766032198534315
-23.5,-83.5,8.712102246920859
-23.5,-82.5,6.549026031854677
-23.5,-81.5,10.746399727937554
-23.5,-80.5,4.274104092250395
-23.5,-79.5,6.603162637194389
-23.5,-78.5,5.811716501270281
-23.5,-77.5,38.14856644262707
-23.5,-76.5,
-23.5,-75.5,32.43926135602922
-23.5,-74.5,28.724168129889783
-23.5,-73.5,33.507665979789046
-23.5,-72.5,32.18839447765538
-23.5,-71.5,36.32340687753262
-23.5,-70.5,23.265599579090946
-23.5,-44.5,2.8198540581983647
-23.5,-43.5,-1.4581603509091678
-23.5,-42.5,-1.2821041549858538
-23.5,-41.5,-0.6154944476798141
-23.5,-40.5,1.1448154105867863
-23.5,-39.5,-1.7161488387352186
-23.5,-38.5,1.0956591836610743
-23.5,-37.5,4.6898195871846315
-23.5,-36.5,5.957917981959406
-23.5,-35.5,2.741432945260697
-23.5,-34.5,
-23.5,-33.5,-0.13500365623543242
-23.5,-32.5,1.3344581209364792
-23.5,-31.5,2.565554681405575
-23.5,-30.5,6.082211126860576
-23.5,-29.5,0.5361218908058794
-23.5,-28.5,5.829666533406746
-23.5,-27.5,4.517031623306481
-23.5,-26.5,6.164553459631025
-23.5,-25.5,5.005787675261765
-23.5,-24.5,10.604728992042194
-23.5,-23.5,7.813888584751204
-23.5,-22.5,6.070461768866264
-23.5,-21.5,6.233548619571371
-23.5,-20.5,10.82218399876692
-23.5,-19.5,8.858981422902495
-23.5,-18.5,5.9206783334332105
-23.5,-17.5,8.041279467500734
-23.5,-16.5,14.638940149809454
-23.5,-15.5,8.548617010732602
-23.5,-14.5,4.614217049228333
-23.5,-13.5,12.082654676551817
-23.5,-12.5,7.461373466494054
-23.5,-11.5,6.489991087214872
-23.5,-10.5,2.696448388376975
-23.5,-9.5,6.072947623834718
-23.5,-8.5,4.2182797073378495
-23.5,-7.5,1.7976148209754452
-23.5,-6.5,4.894296350027466
-23.5,-5.5,3.325522109785176
-23.5,-4.5,4.8131359568872325
-23.5,-3.5,
-23.5,-2.5,2.8974724592937315
-23.5,-1.5,6.345310886817705
-23.5,-0.5,-0.6153292649012232
-23.5,0.5,1.1679101578706685
-23.5,1.5,3.7805856248649157
-23.5,2.5,0.6098655803104158
-23.5,3.5,2.9725917674130464
-23.5,4.5,0.9662436782172401
-23.5,5.5,-2.4905358148960595
-23.5,6.5,0.9326164073441205
-23.5,7.5,-2.9617698349941293
-23.5,8.5,3.5835928872006804
-23.5,9.5,6.901308975498029
-23.5,10.5,3.5453939190323
-23.5,11.5,5.501943052910335
-23.5,12.5,5.831531168891388
-23.5,13.5,7.602824461300976
-23.5,14.5,9.103857433144043
-23.5,35.5,2.3449223077156542
-23.5,36.5,-0.8070550369603584
-23.5,37.5,-3.4925012670159763
-23.5,38.5,-0.491461700677152
-23.5,39.5,0.6282972619107596
-23.5,40.5,-1.7798009024637436
-23.5,41.5,-0.10155974551790337
-23.5,42.5,4.375935818067154
-23.5,43.5,4.926114655084844
-23.5,48.5,-2.2331153673360946
-23.5,49.5,-1.4063848287361553
-23.5,50.5,-0.5980655135444124
-23.5,51.5,-0.665580433908393
-23.5,52.5,
-23.5,53.5,0.1368441264693061
-23.5,54.5,0.9528241474162407
-23.5,55.5,0.4467162352921088
-23.5,56.5,2.048785262404511
-23.5,57.5,-0.0037923777566462036
-23.5,58.5,-0.052177347890235204
-23.5,59.5,2.0250516162351024
-23.5,60.5,0.3325610847921161
-23.5,61.5,-0.16560696729462165
-23.5,62.5,2.5261240988492233
-23.5,63.5,0.49250969354872076
-23.5,64.5,1.0560707182926254
-23.5,65.5,0.6323761132861385
-23.5,66.5,0.2053558104179185
-23.5,67.5,-1.0068191645108104
-23.5,68.5,1.8517065235153978
-23.5,69.5,1.0569339107198301
-23.5,70.5,0.7325908194206958
-23.5,71.5,-0.467938397696269
-23.5,72.5,
-23.5,73.5,2.535892005155026
-23.5,74.5,0.2905095190097713
-23.5,75.5,2.1553956609097256
-23.5,76.5,-0.35262835109101065
-23.5,77.5,1.1681865917771388
-23.5,78.5,2.5175992583037194
-23.5,79.5,0.1784079659139195
-23.5,80.5,-0.7383611455182635
-23.5,81.5,6.3607543034647005
-23.5,82.5,-1.7033482362627375
-23.5,83.5,2.4706064033585813
-23.5,84.5,2.9403031972670846
-23.5,85.5,6.1188447203080205
-23.5,86.5,4.148873136440603
-23.5,87.5,0.8117495077462937
-23.5,88.5,0.8272464267047308
-23.5,89.5,1.4304360732361108
-23.5,90.5,4.129156102172508
-23.5,91.5,-1.0925536191240424
-23.5,92.5,0.728282485333656
-23.5,93.5,0.6330046734612971
-23.5,94.5,2.112718487629354
-23.5,95.5,0.5449067837905548
-23.5,96.5,0.2103404327242524
-23.5,97.5,0.19938616011591126
-23.5,98.5,-1.6179200907809133
-23.5,99.5,5.914503831096081
-23.5,100.5,-0.27367147004891024
-23.5,101.5,1.8075189373746152
-23.5,102.5,2.15244133767502
-23.5,103.5,1.4013922816504878
-23.5,104.5,-1.0212105767323525
-23.5,105.5,-1.859080064643189
-23.5,106.5,7.85751494635028
-23.5,107.5,0.9903373142077214
-23.5,108.5,2.1505418621640273
-23.5,109.5,
-23.5,110.5,-1.7037208717119285
-23.5,111.5,-7.938648026449355
-23.5,112.5,-5.756077941999097
-23.5,113.5,5.8932979674479915
-23.5,151.5,3.409479772096649
-23.5,152.5,-0.25397710429618847
-23.5,153.5,-0.14883430095132688
-23.5,154.5,1.7135807383253905
-23.5,155.5,3.125040115355967
-23.5,156.5,-0.00013805962139468164
-23.5,157.5,-0.5162746293999785
-23.5,158.5,-0.19247886523385382
-23.5,159.5,-0.10402008911530558
-23.5,160.5,0.6250412076895575
-23.5,161.5,1.2386287808647598
-23.5,162.5,-2.3020849127300274
-23.5,163.5,0.6898530716468372
-23.5,164.5,0.44287211776473123
-23.5,165.5,-0.5495831011023249
-23.5,166.5,-1.6301825600980342
-23.5,167.5,1.1767315197318142
-23.5,168.5,-1.8453784614335915
-23.5,169.5,
-23.5,170.5,0.6283950841023707
-23.5,171.5,-0.9214695971097644
-23.5,172.5,1.6169117158059212
-23.5,173.5,1.0821604356735879
-23.5,174.5,5.57190109125037
-23.5,175.5,1.045458486427961
-23.5,176.5,1.6288578105754725
-23.5,177.5,2.4833913866414576
-23.5,178.5,2.9405032337590953
-23.5,179.5,5.660181781279833
-22.5,-179.5,
-22.5,-178.5,2.964356363836866
-22.5,-177.5,0.484363884163562
-22.5,-176.5,2.688146139847154
-22.5,-175.5,-0.07789645286672808
-22.5,-174.5,2.2038522988866767
-22.5,-173.5,-1.2716033521506453
-22.5,-172.5,-2.3290959992994544
-22.5,-171.5,0.559098606597157
-22.5,-170.5,1.8970733228280992
-22.5,-169.5,
-22.5,-168.5,-1.319515567237831
-22.5,-167.5,-2.0986419353883576
-22.5,-166.5,-1.8639186624068316
-22.5,-165.5,-1.670477659594991
-22.5,-164.5,-1.466452981324526
-22.5,-163.5,0.23146978734886758
-22.5,-162.5,1.4271103342884697
-22.5,-161.5,1.2458423477886829
-22.5,-160.5,2.8599150794462
-22.5,-159.5,4.348429033553476
-22.5,-158.5,2.499816246462567
-22.5,-157.5,-0.3282710286750046
-22.5,-156.5,1.7585069781975164
-22.5,-155.5,7.790981332093995
-22.5,-154.5,3.2016829562782334
-22.5,-153.5,3.7797073206338556
-22.5,-152.5,3.4767478937080227
-22.5,-151.5,6.1951138396422945
-22.5,-150.5,3.532465502453963
-22.5,-149.5,2.625831547990588
-22.5,-148.5,4.575423685744493
-22.5,-147.5,2.149850395876289
-22.5,-146.5,3.5124716452214457
-22.5,-145.5,4.182007680250104
-22.5,-144.5,7.539029497594868
-22.5,-143.5,2.1705098304263437
-22.5,-142.5,3.590688116138363
-22.5,-141.5,3.0328976071210825
-22.5,-140.5,0.5653249872570516
-22.5,-139.5,0.7018332721810161
-22.5,-138.5,2.2135177202348455
-22.5,-137.5,0.8748780556710454
-22.5,-136.5,0.5638316244509909
-22.5,-135.5,1.750409028297435
-22.5,-134.5,0.6252362472835706
-22.5,-133.5,4.004852148948633
-22.5,-132.5,-0.16323482782510856
-22.5,-131.5,1.8693281827671981
-22.5,-130.5,2.2870365098168275
-22.5,-129.5,2.217782270831133
-22.5,-128.5,-0.19129537594320034
-22.5,-127.5,1.840893789159919
-22.5,-126.5,-2.889962973852911
-22.5,-125.5,-0.3948345397383717
-22.5,-124.5,2.917619743029549
-22.5,-123.5,3.40922959868492
-22.5,-122.5,0.06181848057399275
-22.5,-121.5,-0.08297097345903737
-22.5,-120.5,-0.21925681366142413
-22.5,-119.5,4.630990910444305
-22.5,-118.5,5.799160427387464
-22.5,-117.5,0.41650669360937176
-22.5,-116.5,6.566363861946137
-22.5,-115.5,-0.24041408912531992
-22.5,-114.5,5.04726521565895
-22.5,-113.5,5.979252531068237
-22.5,-112.5,2.9250430723084957
-22.5,-111.5,6.897728210501176
-22.5,-110.5,6.933159181290092
-22.5,-109.5,11.048527242211161
-22.5,-108.5,7.9249060247629615
-22.5,-107.5,
-22.5,-106.5,7.921470928261879
-22.5,-105.5,9.613602308374304
-22.5,-104.5,8.858872421794038
-22.5,-103.5,13.063402791416635
-22.5,-102.5,13.47513032705477
-22.5,-101.5,0.9757600426596191
-22.5,-100.5,13.408378476515997
-22.5,-99.5,6.881934490138751
-22.5,-98.5,10.278588434554118
-22.5,-97.5,0.5467318027699406
-22.5,-96.5,17.745732589882167
-22.5,-95.5,10.349992097191212
-22.5,-94.5,4.249172750768407
-22.5,-93.5,
-22.5,-92.5,9.70799414130158
-22.5,-91.5,16.855021748452913
-22.5,-90.5,11.230310923303415
-22.5,-89.5,
-22.5,-88.5,8.331197970757001
-22.5,-87.5,-2.0977560929505588
-22.5,-86.5,11.068503300703465
-22.5,-85.5,8.917307718151536
-22.5,-84.5,
-22.5,-83.5,-1.873921035471657
-22.5,-82.5,13.484144319415126
-22.5,-81.5,17.884559700487912
-22.5,-80.5,14.494113773996904
-22.5,-79.5,7.450736355478735
-22.5,-78.5,22.404321317856933
-22.5,-77.5,2.1961759264370286
-22.5,-76.5,6.4129943770788
-22.5,-75.5,9.527845006952905
-22.5,-74.5,29.02592914233839
-22.5,-73.5,24.929079232899923
-22.5,-72.5,35.52227378559474
-22.5,-71.5,32.59109905109893
-22.5,-70.5,27.896966579462216
-22.5,-41.5,1.6248263354597494
-22.5,-40.5,1.957517918251261
-22.5,-39.5,-4.087816927811402
-22.5,-38.5,0.20661942643935305
-22.5,-37.5,0.07082434631549628
-22.5,-36.5,2.8885383999403893
-22.5,-35.5,0.027927193137282202
-22.5,-34.5,0.01868411239413703
-22.5,-33.5,3.5071654059390576
-22.5,-32.5,-0.9967094455424848
-22.5,-31.5,0.08213582431053545
-22.5,-30.5,1.0948353812204852
-22.5,-29.5,-1.7874049393334959
-22.5,-28.5,7.827352314503801
-22.5,-27.5,3.2038002289427108
-22.5,-26.5,10.463893605438752
-22.5,-25.5,3.185514758198481
-22.5,-24.5,6.214045954965574
-22.5,-23.5,2.8607434224037833
-22.5,-22.5,5.4712070814429055
-22.5,-21.5,4.907206043094848
-22.5,-20.5,5.848116028897692
-22.5,-19.5,2.891262383854354
-22.5,-18.5,4.937856367931136
-22.5,-17.5,5.845702587018964
-22.5,-16.5,8.189964764834412
-22.5,-15.5,5.589234942422131
-22.5,-14.5,8.962725846434516
-22.5,-13.5,3.3093557304940107
-22.5,-12.5,6.486389966430714
-22.5,-11.5,2.0524524446816574
-22.5,-10.5,15.306949676477185
-22.5,-9.5,1.771805209989168
-22.5,-8.5,8.154902314582355
-22.5,-7.5,4.678778287691836
-22.5,-6.5,2.4391030387244337
-22.5,-5.5,5.671962334311281
-22.5,-4.5,1.9572155933148991
-22.5,-3.5,3.6787472588274284
-22.5,-2.5,
-22.5,-1.5,1.6308220545816
-22.5,-0.5,3.46577629312017
-22.5,0.5,2.8253672623082595
-22.5,1.5,-0.5280393038824256
-22.5,2.5,-2.7241434658352395
-22.5,3.5,1.792180281841544
-22.5,4.5,-6.928732508355115
-22.5,5.5,-0.7918902013290587
-22.5,6.5,-1.612057004346564
-22.5,7.5,1.9658352100779242
-22.5,8.5,-2.2237050573498323
-22.5,9.5,-2.9728022136470855
-22.5,10.5,1.2233628959886644
-22.5,11.5,0.7631851558485785
-22.5,12.5,6.133282159980908
-22.5,13.5,5.771797259113185
-22.5,14.5,-0.14724108292418236
-22.5,35.5,7.35306050300527
-22.5,36.5,
-22.5,37.5,-1.666030337283431
-22.5,38.5,-0.5394056858798566
-22.5,39.5,1.8804869410087814
-22.5,40.5,2.557637395837201
-22.5,41.5,
-22.5,42.5,13.851045800836362
-22.5,48.5,
-22.5,49.5,
-22.5,50.5,0.07628052663647189
-22.5,51.5,-0.531474600358341
-22.5,52.5,0.42158447740746574
-22.5,53.5,
-22.5,54.5,0.18872623127230215
-22.5,55.5,0.7408459088753379
-22.5,56.5,
-22.5,57.5,0.7185599037495733
-22.5,58.5,
-22.5,59.5,-0.01006872975463935
-22.5,60.5,0.9273145702118137
-22.5,61.5,1.1490924430648435
-22.5,62.5,0.5418801257861046
-22.5,63.5,-1.2842493302898816
-22.5,64.5,0.47316581841502714
-22.5,65.5,1.2217612407239509
-22.5,66.5,0.08147730444162349
-22.5,67.5,0.7773173671918157
-22.5,68.5,-0.11452567460963126
-22.5,69.5,0.11652333143479332
-22.5,70.5,2.410568194437454
-22.5,71.5,-4.091035507222731
-22.5,72.5,4.27134608118316
-22.5,73.5,0.06019713279328265
-22.5,74.5,1.2323439224517934
-22.5,75.5,-1.0942627013649862
-22.5,76.5,-0.22237731324065724
-22.5,77.5,1.297116742501209
-22.5,78.5,0.5785174360939322
-22.5,79.5,1.3967280925037553
-22.5,80.5,0.978113604482644
-22.5,81.5,-0.34310843185033235
-22.5,82.5,
-22.5,83.5,-0.7350717687502315
-22.5,84.5,-0.38173958064771174
-22.5,85.5,-1.1914890305400316
-22.5,86.5,-0.7242870392350831
-22.5,87.5,2.9747915716733484
-22.5,88.5,1.8515300320970125
-22.5,89.5,3.843044908117858
-22.5,90.5,-0.9359876747707632
-22.5,91.5,-1.7109182931192102
-22.5,92.5,0.747202782414691
-22.5,93.5,-0.8134471494358424
-22.5,94.5,
-22.5,95.5,
-22.5,96.5,2.0640204061090106
-22.5,97.5,2.7189983190276816
-22.5,98.5,0.1886926176169128
-22.5,99.5,-0.06754358980947206
-22.5,100.5,-0.8082870098540074
-22.5,101.5,-0.6466025702849709
-22.5,102.5,-0.8201176517557478
-22.5,103.5,-0.3417244826350876
-22.5,104.5,-3.271122636164968
-22.5,105.5,0.22103630454688794
-22.5,106.5,1.1840799710495755
-22.5,107.5,1.0963479362030317
-22.5,108.5,1.4483740063136574
-22.5,109.5,
-22.5,110.5,-2.6509091326003125
-22.5,111.5,-3.0428629358357444
-22.5,112.5,6.30232524900183
-22.5,113.5,-2.3089950823981873
-22.5,150.5,
-22.5,151.5,
-22.5,152.5,-1.6847644044016832
-22.5,153.5,4.080290368584401
-22.5,154.5,2.2394938535694138
-22.5,155.5,2.274167519810221
-22.5,156.5,1.7920904282840189
-22.5,157.5,1.1405008022789112
-22.5,158.5,1.9050455580904555
-22.5,159.5,-0.3575328363746042
-22.5,160.5,1.887547241673742
-22.5,161.5,3.203688801621641
-22.5,162.5,-0.6675191210315772
-22.5,163.5,0.7970016563155093
-22.5,164.5,1.7927456961720107
-22.5,165.5,0.3189848517056548
-22.5,166.5,-2.249883097421714
-22.5,167.5,
-22.5,168.5,1.6666491029699655
-22.5,169.5,0.7543492338711184
-22.5,170.5,-0.10262060746309398
-22.5,171.5,0.5991941100877085
-22.5,172.5,0.9266047565687465
-22.5,173.5,0.044387407315833016
-22.5,174.5,2.0704828953094356
-22.5,175.5,3.059317170186392
-22.5,176.5,4.193030233523527
-22.5,177.5,3.7498558174953374
-22.5,178.5,3.983726638022187
-22.5,179.5,2.9000361294093358
-21.5,-179.5,2.7259518298876166
-21.5,-178.5,1.3462051061883455
-21.5,-177.5,-0.00815806115543527
-21.5,-176.5,2.984657195480583
-21.5,-175.5,
-21.5,-174.5,-1.0001353437973535
-21.5,-173.5,
-21.5,-172.5,1.423992962802381
-21.5,-171.5,0.9291757175113311
-21.5,-170.5,-0.3631438197014054
-21.5,-169.5,0.9746766663445543
-21.5,-168.5,1.346681939814335
-21.5,-167.5,1.139319599628652
-21.5,-166.5,-2.222703628906313
-21.5,-165.5,-1.5172798812313921
-21.5,-164.5,0.624055320398547
-21.5,-163.5,3.5093899389531096
-21.5,-162.5,2.6308634749274553
-21.5,-161.5,3.0961156112333743
-21.5,-160.5,
-21.5,-159.5,3.2644943499109225
-21.5,-158.5,0.9224113087284529
-21.5,-157.5,0.08700764545951678
-21.5,-156.5,-1.400175775175807
-21.5,-155.5,1.9724137116469453
-21.5,-154.5,3.1678036744241034
-21.5,-153.5,
-21.5,-152.5,4.708686784495738
-21.5,-151.5,3.412445532425174
-21.5,-150.5,2.740001988616502
-21.5,-149.5,
-21.5,-148.5,4.536473118502666
-21.5,-147.5,0.891920388320937
-21.5,-146.5,3.053794009180236
-21.5,-145.5,4.444765399252924
-21.5,-144.5,4.253058854661395
-21.5,-143.5,-0.24410417327095502
-21.5,-142.5,2.2944649246225692
-21.5,-141.5,0.44275279844391235
-21.5,-140.5,2.322528662852922
-21.5,-139.5,1.1955265576002918
-21.5,-138.5,1.1627506021387557
-21.5,-137.5,1.162006517799444
-21.5,-136.5,2.1798422922678755
-21.5,-135.5,0.06384516287793351
-21.5,-134.5,
-21.5,-133.5,-0.8778645739722517
-21.5,-132.5,-0.30205762068925424
-21.5,-131.5,-1.9453784323545644
-21.5,-130.5,-0.6164596802129267
-21.5,-129.5,-0.9434689980469404
-21.5,-128.5,-1.6550134700486145
-21.5,-127.5,-0.0471986734269354
-21.5,-126.5,-2.4983978334707784
-21.5,-125.5,0.41058915106734606
-21.5,-124.5,1.512241043847232
-21.5,-123.5,1.611591465916454
-21.5,-122.5,-2.291201771851135
-21.5,-121.5,2.3215595362769132
